fk_table,fk_name,fk_column,key_seq,pk_schema,pk_table,pk_column,update_rule,delete_rule
"SFSCTTDETCONVENPAG","SFSCTRFKDETCONVENPAGPKUSER","USUARIOREGISTRO","1","SMXSISEG","KSSEGTUSER","USERID","3","3"
"SFSCTTDETCONVENPAG","SFSCTRFKDETCONVENPAGPKUSEM","USUARIOMODIFICACION","1","SMXVPI","KSSEGTUSER","USERID","3","3"
"SFSCTTDETCONVENPAG","SFSCTRFKDETCONVENPAGPKUSER","USUARIOREGISTRO","1","SMXVPI","KSSEGTUSER","USERID","3","3"
"SFSCTTDETCONVENPAG","SFSCTRFKDETCONVENPAGPKUSEM","USUARIOMODIFICACION","1","SMXWRT","KSSEGTUSER","USERID","3","3"
"SFSCTTDETCONVENPAG","SFSCTRFKDETCONVENPAGPKUSER","USUARIOREGISTRO","1","SMXWRT","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSER","USUARIOREGISTRO","1","SMXADM","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSEM","USUARIOMODIFICACION","1","SMXADM","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATVALUNITIEVENTA","1","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATVALUNITIEPAGO","1","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATVALUNITIEAJUPAGO","1","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATVALUNITIEGRACIA","1","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATTIPUNITIEVENTA","2","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATTIPUNITIEPAGO","2","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATTIPUNITIEAJUPAGO","2","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATTIPUNITIEGRACIA","2","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSER","USUARIOREGISTRO","1","SMXBI","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSEM","USUARIOMODIFICACION","1","SMXBI","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATVALUNITIEVENTA","1","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATVALUNITIEPAGO","1","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATVALUNITIEAJUPAGO","1","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATVALUNITIEGRACIA","1","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATTIPUNITIEVENTA","2","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATTIPUNITIEPAGO","2","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATTIPUNITIEAJUPAGO","2","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATTIPUNITIEGRACIA","2","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSER","USUARIOREGISTRO","1","SMXB2B","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSEM","USUARIOMODIFICACION","1","SMXB2B","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATVALUNITIEVENTA","1","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATVALUNITIEPAGO","1","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATVALUNITIEAJUPAGO","1","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATVALUNITIEGRACIA","1","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATTIPUNITIEVENTA","2","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATTIPUNITIEPAGO","2","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATTIPUNITIEAJUPAGO","2","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATTIPUNITIEGRACIA","2","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSER","USUARIOREGISTRO","1","SMXCORP","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSEM","USUARIOMODIFICACION","1","SMXCORP","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATVALUNITIEVENTA","1","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATVALUNITIEPAGO","1","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATVALUNITIEAJUPAGO","1","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATVALUNITIEGRACIA","1","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATTIPUNITIEVENTA","2","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATTIPUNITIEPAGO","2","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATTIPUNITIEAJUPAGO","2","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATTIPUNITIEGRACIA","2","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSER","USUARIOREGISTRO","1","SMXCRM","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSEM","USUARIOMODIFICACION","1","SMXCRM","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSER","USUARIOREGISTRO","1","SMXFACT","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSEM","USUARIOMODIFICACION","1","SMXFACT","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATVALUNITIEVENTA","1","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATVALUNITIEPAGO","1","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATVALUNITIEAJUPAGO","1","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATVALUNITIEGRACIA","1","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATTIPUNITIEVENTA","2","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATTIPUNITIEPAGO","2","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATTIPUNITIEAJUPAGO","2","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATTIPUNITIEGRACIA","2","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSER","USUARIOREGISTRO","1","SMXFINANC","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSEM","USUARIOMODIFICACION","1","SMXFINANC","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKFRECOB","CODIGOFRECOB","1","SMXFINANC","SFSCTTFRECOB","CODIGOFRECOB","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATVALUNITIEVENTA","1","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATVALUNITIEPAGO","1","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATVALUNITIEAJUPAGO","1","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATVALUNITIEGRACIA","1","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATTIPUNITIEVENTA","2","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATTIPUNITIEPAGO","2","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATTIPUNITIEAJUPAGO","2","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATTIPUNITIEGRACIA","2","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSER","USUARIOREGISTRO","1","SMXICORP","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSEM","USUARIOMODIFICACION","1","SMXICORP","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATVALUNITIEVENTA","1","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATVALUNITIEPAGO","1","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATVALUNITIEAJUPAGO","1","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATVALUNITIEGRACIA","1","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATTIPUNITIEVENTA","2","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATTIPUNITIEPAGO","2","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATTIPUNITIEAJUPAGO","2","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATTIPUNITIEGRACIA","2","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSER","USUARIOREGISTRO","1","SMXIDOCELE","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSEM","USUARIOMODIFICACION","1","SMXIDOCELE","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATVALUNITIEVENTA","1","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATVALUNITIEPAGO","1","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATVALUNITIEAJUPAGO","1","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATVALUNITIEGRACIA","1","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATTIPUNITIEVENTA","2","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATTIPUNITIEPAGO","2","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATTIPUNITIEAJUPAGO","2","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATTIPUNITIEGRACIA","2","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSER","USUARIOREGISTRO","1","SMXIMP","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSEM","USUARIOMODIFICACION","1","SMXIMP","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATVALUNITIEVENTA","1","SMXIMP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATVALUNITIEPAGO","1","SMXIMP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATVALUNITIEAJUPAGO","1","SMXIMP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATVALUNITIEGRACIA","1","SMXIMP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATTIPUNITIEVENTA","2","SMXIMP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATTIPUNITIEPAGO","2","SMXIMP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATTIPUNITIEAJUPAGO","2","SMXIMP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATTIPUNITIEGRACIA","2","SMXIMP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSER","USUARIOREGISTRO","1","SMXINMO","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSEM","USUARIOMODIFICACION","1","SMXINMO","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATVALUNITIEVENTA","1","SMXINMO","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATVALUNITIEPAGO","1","SMXINMO","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATVALUNITIEAJUPAGO","1","SMXINMO","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATVALUNITIEGRACIA","1","SMXINMO","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATTIPUNITIEVENTA","2","SMXINMO","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATTIPUNITIEPAGO","2","SMXINMO","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATTIPUNITIEAJUPAGO","2","SMXINMO","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATTIPUNITIEGRACIA","2","SMXINMO","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATVALUNITIEVENTA","1","SMXISIS","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATVALUNITIEPAGO","1","SMXISIS","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATVALUNITIEAJUPAGO","1","SMXISIS","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATVALUNITIEGRACIA","1","SMXISIS","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATTIPUNITIEVENTA","2","SMXISIS","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATTIPUNITIEPAGO","2","SMXISIS","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATTIPUNITIEAJUPAGO","2","SMXISIS","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATTIPUNITIEGRACIA","2","SMXISIS","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSER","USUARIOREGISTRO","1","SMXJARIMBA","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSEM","USUARIOMODIFICACION","1","SMXJARIMBA","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSER","USUARIOREGISTRO","1","SMXMBASE","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSEM","USUARIOMODIFICACION","1","SMXMBASE","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATVALUNITIEVENTA","1","SMXMBASE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATVALUNITIEPAGO","1","SMXMBASE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATVALUNITIEAJUPAGO","1","SMXMBASE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATVALUNITIEGRACIA","1","SMXMBASE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATTIPUNITIEVENTA","2","SMXMBASE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATTIPUNITIEPAGO","2","SMXMBASE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATTIPUNITIEAJUPAGO","2","SMXMBASE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATTIPUNITIEGRACIA","2","SMXMBASE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSER","USUARIOREGISTRO","1","SMXMCLUB","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSEM","USUARIOMODIFICACION","1","SMXMCLUB","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATVALUNITIEVENTA","1","SMXMCLUB","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATVALUNITIEPAGO","1","SMXMCLUB","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATVALUNITIEAJUPAGO","1","SMXMCLUB","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATVALUNITIEGRACIA","1","SMXMCLUB","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATTIPUNITIEVENTA","2","SMXMCLUB","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATTIPUNITIEPAGO","2","SMXMCLUB","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATTIPUNITIEAJUPAGO","2","SMXMCLUB","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATTIPUNITIEGRACIA","2","SMXMCLUB","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSER","USUARIOREGISTRO","1","SMXOFETRA","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SFSCTRFKDETFRECOBPKUSEM","USUARIOMODIFICACION","1","SMXOFETRA","KSSEGTUSER","USERID","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATVALUNITIEVENTA","1","SMXOFETRA","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUP","CODCATVALUNITIEPAGO","1","SMXOFETRA","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUAP","CODCATVALUNITIEAJUPAGO","1","SMXOFETRA","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUTG","CODCATVALUNITIEGRACIA","1","SMXOFETRA","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTDETFRECOB","SSPCORFKDETFRECOBPKCATUV","CODCATTIPUNITIEVENTA","2","SMXOFETRA","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
